OsmNodeID,thc:Latitude,thc:Longitude,abandoned:historic,abandoned:memorial,access,addr:city,addr:country,addr:county,addr:full,addr:state,alt_name,check_date,colour,contact:facebook,date,description,designation,direction,ele,flickr,gnis:feature_id,heritage,heritage:operator,historic,image,image:creator,inscription,inscription:url,mapillary,material,memorial,memorial:website,name,name:en,name:es,name:etymology:wikidata,name:pt,name:sr,name:ur,name:zh,note,official_name,openplaques:id,operator,operator:es,operator:wikidata,panoramax,ref:US-TX:thc,ref:hmdb,short_name,source:url,source:website,source_ref,start_date,subject:wikidata,subject:wikimedia_commons,subject:wikipedia,support,thc:designation,thc:inscription_date,website,wikidata,wikimedia_commons,wikipedia,year
12453476906,32.76074,-97.80231,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=226541,R. W. Kindel House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,11621,226541,,,https://atlas.thc.texas.gov/Details/5367004155,,1975,,,,pole,Historical Marker,,,,,,
12453476907,32.74455,-97.80881,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=175063,Soldier Spring Park,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8388,175063,,,https://atlas.thc.texas.gov/Details/5367004975,,1976,,,,pole,Historical Marker,,,,,,
12453476908,32.84527,-97.71562,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=71542,Clark Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17922,71542,,,https://atlas.thc.texas.gov/Details/5507017320,,2012,,,,pole,Historical Marker,,,,,,
12453476909,32.75966,-97.79718,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=187274,Merchants and Farmers State Bank,,,,,,,,,,,Texas Historical Commission,,Q2397965,,16591,187274,,,https://atlas.thc.texas.gov/Details/5507015282,,1990,,,,pole,Historical Marker,,,,,,
12453476910,32.76294,-97.79376,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=226530,Samuel Joseph Redgate,,,,,,,,,,,Texas Historical Commission,,Q2397965,,22667,226530,,,https://atlas.thc.texas.gov/Details/5507014867,,1936,,,,pole,Historical Marker,,,,,,
12453476911,32.75829,-97.79911,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=187275,All Saints' Episcopal Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,14137,187275,,,https://atlas.thc.texas.gov/Details/5367012140,,1998,,,,pole,Historical Marker,,,,,,
12453476912,32.74086,-97.78477,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=226529,The Double Log Cabin,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17071,226529,,,https://atlas.thc.texas.gov/Details/5507015585,,1936,,,,pole,Historical Marker,,,,,,
12453476913,32.7591109,-97.7959176,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=187279,Weatherford Post Office,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8894,187279,,,https://atlas.thc.texas.gov/Details/5367005732,,1988,,,,pole,Historical Marker,,,,,,
12453476914,32.76287,-97.79299,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=224179,Thomas C. Snailum,,,,,,,,,,,Texas Historical Commission,,Q2397965,,22694,224179,,,https://atlas.thc.texas.gov/Details/5367005466,,1986,,,,pole,Historical Marker,,,,,,
12453476915,32.75246,-97.80054,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=226535,Governor S.W.T. Lanham,,,,,,,,,,,Texas Historical Commission,,Q2397965,,15728,226535,,,https://atlas.thc.texas.gov/Details/5367002235,,1978,,,,pole,Historical Marker,,,,,,
12453476916,32.76334,-97.79388,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=224177,Bose Ikard,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12171,224177,,,https://atlas.thc.texas.gov/Details/5367000461,,1990,,,,pole,Historical Marker,,,,,,
12453476917,32.76148,-97.78992,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=187281,Fred Rider Cotten,,,,,,,,,,,Texas Historical Commission,,Q2397965,,13007,187281,,,https://atlas.thc.texas.gov/Details/5507017010,,2011,,,,pole,Historical Marker,,,,,,
12453476918,32.76261,-97.79268,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=224180,James Robertson Couts,,,,,,,,,,,Texas Historical Commission,,Q2397965,,16814,224180,,,https://atlas.thc.texas.gov/Details/5507014430,,1990,,,,pole,Historical Marker,,,,,,
12453476919,32.96551,-97.68319,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=192416,City of Springtown,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12719,192416,,,https://atlas.thc.texas.gov/Details/5507018629,,2017,,,,pole,Historical Marker,,,,,,
12453476920,32.92261,-97.68251,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=192531,Veal's Station Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3505,192531,,,https://atlas.thc.texas.gov/Details/5507020006,,2018,,,,pole,Historical Marker,,,,,,
12453476921,32.9228,-97.68244,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=192530,William and Elisabeth Woody Homestead,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3965,192530,,,https://atlas.thc.texas.gov/Details/5507019996,,2018,,,,pole,Historical Marker,,,,,,
12453476922,32.94262,-97.61307,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=192271,"Jay Bird-Union School, Church, and Cemetery",,,,,,,,,,,Texas Historical Commission,,Q2397965,,10064,192271,,,https://atlas.thc.texas.gov/Details/5367002743,,1986,,,,pole,Historical Marker,,,,,,
12453476923,32.96132,-97.68168,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=192434,Springtown Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8472,192434,,,https://atlas.thc.texas.gov/Details/5367005022,,1986,,,,pole,Historical Marker,,,,,,
12453476924,32.96523,-97.68306,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=192428,Springtown Tabernacle on the Square,,,,,,,,,,,Texas Historical Commission,,Q2397965,,924,192428,,,https://atlas.thc.texas.gov/Details/5507018628,,2017,,,,pole,Historical Marker,,,,,,
12453476925,32.96574,-97.68384,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=192278,"Eureka Lodge No. 371, A. F. & A. M.",,,,,,,,,,,Texas Historical Commission,,Q2397965,,10393,192278,,,https://atlas.thc.texas.gov/Details/5367001508,,1987,,,,pole,Historical Marker,,,,,,
12453476926,32.96783,-97.68408,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=192275,Dr. George and Ruth Jones House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,11119,192275,,,https://atlas.thc.texas.gov/Details/5000022497,,2019,,,,pole,Historical Marker,,,,,,
12453476927,32.96178,-97.68149,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=247117,Hill Family in Springtown,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10496,247117,,,https://atlas.thc.texas.gov/Details/5000022842,,2020,,,,pole,Historical Marker,,,,,,
12453476928,32.97597,-97.85938,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=121431,Poolville United Methodist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4860,121431,,,https://atlas.thc.texas.gov/Details/5367004070,,1983,,,,pole,Historical Marker,,,,,,
12453476929,32.98934,-97.59051,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=192270,New Hope Cemetery & New Hope Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9221,192270,,,https://atlas.thc.texas.gov/Details/5367003584,,1980,,,,pole,Historical Marker,,,,,,
12453476930,32.81832,-98.05496,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=226028,Fort Wolters,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7519,226028,,,https://atlas.thc.texas.gov/Details/5367012147,,1999,,,,pole,Historical Marker,,,,,,
12453476931,32.8039,-98.0047,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=62771,Jack Llewellyn Knight,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7698,62771,,,https://atlas.thc.texas.gov/Details/5367002699,,1990,,,,pole,Historical Marker,,,,,,
12453476932,32.79983,-98.03578,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=220970,"Weatherford, Mineral Wells and Northwestern Railway",,,,,,,,,,,Texas Historical Commission,,Q2397965,,2069,220970,,,https://atlas.thc.texas.gov/Details/5507013407,,2005,,,,pole,Historical Marker,,,,,,
12453476933,32.71267,-97.63163,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=189721,Hood Family Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5792,189721,,,https://atlas.thc.texas.gov/Details/5367002555,,1980,,,,pole,Historical Marker,,,,,,
12453476934,32.69653,-97.60259,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=152962,City of Aledo,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2882,152962,,,https://atlas.thc.texas.gov/Details/5507017978,,2014,,,,pole,Historical Marker,,,,,,
12453476935,32.69717,-97.60199,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=152963,First Baptist Church of Aledo,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8548,152963,,,https://atlas.thc.texas.gov/Details/5367001607,,1983,,,,pole,Historical Marker,,,,,,
12453476936,32.7125,-97.67653,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=186748,Annetta Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,16812,186748,,,https://atlas.thc.texas.gov/Details/5367012145,,1998,,,,pole,Historical Marker,,,,,,
12453476937,32.71539,-97.60085,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=94354,Bankhead Highway in Aledo,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17309,94354,,,https://atlas.thc.texas.gov/Details/5507018203,,2015,,,,pole,Historical Marker,,,,,,
12453476938,32.69654,-97.60063,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=152961,Aledo United Methodist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,15326,152961,,,https://atlas.thc.texas.gov/Details/5507016882,,2011,,,,pole,Historical Marker,,,,,,
12453480358,32.23913,-94.94198,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221240,New London School Explosion,,,,,,,,,,,Texas Historical Commission,,Q2397965,,13086,221240,,,https://atlas.thc.texas.gov/Details/5401011023,,1989,,,,pole,Historical Marker,,,,,,
12453480359,32.2375,-94.94189,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221463,London Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17638,221463,,,https://atlas.thc.texas.gov/Details/5401011009,,1991,,,,pole,Historical Marker,,,,,,
12453480360,32.15338,-94.79931,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221474,The 1860 Henderson Fire,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5418,221474,,,https://atlas.thc.texas.gov/Details/5507017979,,2014,,,,pole,Historical Marker,,,,,,
12453480361,32.15299,-94.79942,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221479,Merritt Building,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3861,221479,,,https://atlas.thc.texas.gov/Details/5401011013,,1988,,,,pole,Historical Marker,,,,,,
12453480362,32.15335,-94.79939,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221476,Henderson,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8955,221476,,,https://atlas.thc.texas.gov/Details/5401011003,,1989,,,,pole,Historical Marker,,,,,,
12453480363,32.17843,-94.92267,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=105656,Joiner No. 3 Daisy Bradford,,,,,,,,,,,Texas Historical Commission,,Q2397965,,13955,105656,,,https://atlas.thc.texas.gov/Details/5401010980,,1965,,,,pole,Historical Marker,,,,,,
12453480364,32.15341,-94.79543,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221461,Hardeman-Griffin House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,11440,221461,,,https://atlas.thc.texas.gov/Details/5401011000,,1985,,,,pole,Historical Marker,,,,,,
12453480365,32.15356,-94.79973,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221478,Masonic Lodge Building,,,,,,,,,,,Texas Historical Commission,,Q2397965,,16943,221478,,,https://atlas.thc.texas.gov/Details/5401011012,,1991,,,,pole,Historical Marker,,,,,,
12453480366,32.15085,-94.63355,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221465,Blossom Hill United Methodist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,14204,221465,,,https://atlas.thc.texas.gov/Details/5507016031,,2009,,,,pole,Historical Marker,,,,,,
12453480367,32.17749,-94.89228,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=105651,Gaston Public School Complex,,,,,,,,,,,Texas Historical Commission,,Q2397965,,14856,105651,,,https://atlas.thc.texas.gov/Details/5401010998,,1992,,,,pole,Historical Marker,,,,,,
12453480368,32.14937,-94.58317,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=104812,Trammel's Trace,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12088,104812,,,https://atlas.thc.texas.gov/Details/5401011076,,1936,,,,pole,Historical Marker,,,,,,
12453480369,32.1544,-94.79978,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221307,Thomas J. Rusk (monument),,,,,,,,,,,Texas Historical Commission,,Q2397965,,22455,221307,,,https://atlas.thc.texas.gov/Details/5401011056,,1936,,,,pole,Historical Marker,,,,,,
12453480883,30.89971,-96.39252,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=129296,Wheelock,,,,,,,,,,,Texas Historical Commission,,Q2397965,,14215,129296,,,https://atlas.thc.texas.gov/Details/5395010956,,1936,,,,pole,Historical Marker,,,,,,
12453480884,30.89975,-96.39275,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=129297,Wheelock,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8467,129297,,,https://atlas.thc.texas.gov/Details/5395011756,,1997,,,,pole,Historical Marker,,,,,,
12453480885,31.05112,-96.42982,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=119603,New Baden,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2775,119603,,,https://atlas.thc.texas.gov/Details/5395011754,,1997,,,,pole,Historical Marker,,,,,,
12453480886,30.88572,-96.61977,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=84665,"Camp Hearne, World War II Prisoner of War Camp",,,,,,,,,,,Texas Historical Commission,,Q2397965,,4273,84665,,,https://atlas.thc.texas.gov/Details/5507014755,,2003,,,,pole,Historical Marker,,,,,,
12453480887,30.8786,-96.59573,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=168074,St. Phillips Episcopal,,,,,,,,,,,Texas Historical Commission,,Q2397965,,391,168074,,,https://atlas.thc.texas.gov/Details/5395010945,,1979,,,,pole,Historical Marker,,,,,,
12453480888,30.88615,-96.58954,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=168107,Norwood Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2971,168107,,,https://atlas.thc.texas.gov/Details/5395011755,,1997,,,,pole,Historical Marker,,,,,,
12453480889,30.87123,-96.59313,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=168064,Colored Graveyard in the Old Town of Hearne,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4153,168064,,,https://atlas.thc.texas.gov/Details/5507014329,,2008,,,,pole,Historical Marker,,,,,,
12453480890,30.86292,-96.59982,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=168105,Greater Riverside Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,789,168105,,,https://atlas.thc.texas.gov/Details/5507015086,,2008,,,,pole,Historical Marker,,,,,,
12453480891,30.87821,-96.59383,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=168069,First Baptist Church of Hearne,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8580,168069,,,https://atlas.thc.texas.gov/Details/5395010922,,1969,,,,pole,Historical Marker,,,,,,
12453480892,30.87925,-96.59495,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=168079,A Century of the Methodist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3971,168079,,,https://atlas.thc.texas.gov/Details/5395010932,,1972,,,,pole,Historical Marker,,,,,,
12453480893,30.88216,-96.57908,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=168118,"Brazos Manufacturing Company, C. S. A.",,,,,,,,,,,Texas Historical Commission,,Q2397965,,3058,168118,,,https://atlas.thc.texas.gov/Details/5395010903,,1965,,,,pole,Historical Marker,,,,,,
12453480894,30.8805,-96.59558,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=168103,Allen Hardware Store,,,,,,,,,,,Texas Historical Commission,,Q2397965,,956,168103,,,https://atlas.thc.texas.gov/Details/5395010898,,1968,,,,pole,Historical Marker,,,,,,
12453480895,30.87904,-96.59598,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=168077,Robert Cyrus Allen Home,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17243,168077,,,https://atlas.thc.texas.gov/Details/5395010899,,1980,,,,pole,Historical Marker,,,,,,
12453480896,31.00474,-96.51662,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=129298,Old Franklin,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3736,129298,,,https://atlas.thc.texas.gov/Details/5507018765,,2017,,,,pole,Historical Marker,,,,,,
12453480897,31.02539,-96.48606,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=129299,Franklin,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5297,129299,,,https://atlas.thc.texas.gov/Details/5395010924,,1997,,,,pole,Historical Marker,,,,,,
12453480898,31.02735,-96.48418,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=119605,Franklin Carnegie Library,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5423,119605,,,https://atlas.thc.texas.gov/Details/5395010925,,1986,,,,pole,Historical Marker,,,,,,
12453480899,31.03648,-96.46698,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=119604,Robertson County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5516,119604,,,https://atlas.thc.texas.gov/Details/5507016082,,1936,,,,pole,Historical Marker,,,,,,
12453480900,31.02691,-96.48696,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=119606,Robertson County Courthouse,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8061,119606,,,https://atlas.thc.texas.gov/Details/5395010943,,1968,,,,pole,Historical Marker,,,,,,
12453482301,34.9787,-101.93161,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=55997,Shaw-Keiser House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,22616,55997,,,https://atlas.thc.texas.gov/Details/5507013993,,2007,,,,pole,Historical Marker,,,,,,
12453482302,34.97996,-101.91727,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91473,The Charles Goodnight Memorial Trail,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3794,91473,,,https://atlas.thc.texas.gov/Details/5381005302,,1968,,,,pole,Historical Marker,,,,,,
12453482303,35.00657,-101.91856,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91490,Col. John I. Gregg 1872 Battle Site,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8202,91490,,,https://atlas.thc.texas.gov/Details/5507013664,,2006,,,,pole,Historical Marker,,,,,,
12453482304,34.97929,-101.69135,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91527,The Civilian Conservation Corps at Palo Duro Canyon State Park,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8234,91527,,,https://atlas.thc.texas.gov/Details/5507016005,,2009,,,,pole,Historical Marker,,,,,,
12453482305,34.98479,-101.92969,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91429,Tex Randall,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8984,91429,,,https://atlas.thc.texas.gov/Details/5507017522,,2013,,,,pole,Historical Marker,,,,,,
12453482306,34.97988,-101.90532,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=55973,"Company F, 2nd Battalion, 142nd Infantry, 36th Division, Texas National Guard",,,,,,,,,,,Texas Historical Commission,,Q2397965,,18013,55973,,,https://atlas.thc.texas.gov/Details/5507015505,,2005,,,,pole,Historical Marker,,,,,,
12453482307,34.98065,-101.92741,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91427,City of Canyon,,,,,,,,,,,Texas Historical Commission,,Q2397965,,11861,91427,,,https://atlas.thc.texas.gov/Details/5381000883,,1968,,,,pole,Historical Marker,,,,,,
12453482308,34.93148,-101.63532,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91528,The Battle of Palo Duro Canyon,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8654,91528,,,https://atlas.thc.texas.gov/Details/5381005290,,1967,,,,pole,Historical Marker,,,,,,
12453482309,34.97947,-101.92802,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91392,Randall County Courthouse,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1676,91392,,,https://atlas.thc.texas.gov/Details/5381004189,,1965,,,,pole,Historical Marker,,,,,,
12453482310,34.98074,-101.9158,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91475,Georgia O'Keeffe in Canyon,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4102,91475,,,https://atlas.thc.texas.gov/Details/5507015364,,2005,,,,pole,Historical Marker,,,,,,
12453482311,34.97868,-101.92591,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91394,Site of Wagon Yard,,,,,,,,,,,Texas Historical Commission,,Q2397965,,11751,91394,,,https://atlas.thc.texas.gov/Details/5381004910,,1966,,,,pole,Historical Marker,,,,,,
12453482312,34.98067,-101.92645,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91395,Canyon Fire Department,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5417,91395,,,https://atlas.thc.texas.gov/Details/5507015864,,2009,,,,pole,Historical Marker,,,,,,
